año,clave_ent,entidad,cve. municipio,municipio,bien jurídico afectado,tipo de delito,subtipo de delito,modalidad,enero,febrero,marzo,abril,mayo,junio,julio,agosto,septiembre,octubre,noviembre,diciembre
2015,14,jalisco,14077,san martín hidalgo,la vida y la integridad corporal,homicidio,homicidio doloso,con otro elemento,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14077,san martín hidalgo,la vida y la integridad corporal,homicidio,homicidio doloso,no especificado,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14077,san martín hidalgo,el patrimonio,extorsión,extorsión,extorsión,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015,14,jalisco,14078,san miguel el alto,la vida y la integridad corporal,homicidio,homicidio doloso,con arma de fuego,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2015,14,jalisco,14078,san miguel el alto,la vida y la integridad corporal,homicidio,homicidio doloso,con arma blanca,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14078,san miguel el alto,la vida y la integridad corporal,homicidio,homicidio doloso,con otro elemento,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14078,san miguel el alto,la vida y la integridad corporal,homicidio,homicidio doloso,no especificado,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14078,san miguel el alto,el patrimonio,extorsión,extorsión,extorsión,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14079,gómez farías,la vida y la integridad corporal,homicidio,homicidio doloso,con arma de fuego,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14079,gómez farías,la vida y la integridad corporal,homicidio,homicidio doloso,con arma blanca,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14079,gómez farías,la vida y la integridad corporal,homicidio,homicidio doloso,con otro elemento,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14079,gómez farías,la vida y la integridad corporal,homicidio,homicidio doloso,no especificado,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2015,14,jalisco,14079,gómez farías,el patrimonio,extorsión,extorsión,extorsión,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14080,san sebastián del oeste,la vida y la integridad corporal,homicidio,homicidio doloso,con arma de fuego,0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14080,san sebastián del oeste,la vida y la integridad corporal,homicidio,homicidio doloso,con arma blanca,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14080,san sebastián del oeste,la vida y la integridad corporal,homicidio,homicidio doloso,con otro elemento,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14080,san sebastián del oeste,la vida y la integridad corporal,homicidio,homicidio doloso,no especificado,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14080,san sebastián del oeste,el patrimonio,extorsión,extorsión,extorsión,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14081,santa maría de los ángeles,la vida y la integridad corporal,homicidio,homicidio doloso,con arma de fuego,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14081,santa maría de los ángeles,la vida y la integridad corporal,homicidio,homicidio doloso,con arma blanca,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14081,santa maría de los ángeles,la vida y la integridad corporal,homicidio,homicidio doloso,con otro elemento,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14081,santa maría de los ángeles,la vida y la integridad corporal,homicidio,homicidio doloso,no especificado,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14081,santa maría de los ángeles,el patrimonio,extorsión,extorsión,extorsión,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14082,sayula,la vida y la integridad corporal,homicidio,homicidio doloso,con arma de fuego,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015,14,jalisco,14082,sayula,la vida y la integridad corporal,homicidio,homicidio doloso,con arma blanca,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015,14,jalisco,14082,sayula,la vida y la integridad corporal,homicidio,homicidio doloso,con otro elemento,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015,14,jalisco,14082,sayula,la vida y la integridad corporal,homicidio,homicidio doloso,no especificado,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14082,sayula,el patrimonio,extorsión,extorsión,extorsión,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
2015,14,jalisco,14083,tala,la vida y la integridad corporal,homicidio,homicidio doloso,con arma de fuego,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2015,14,jalisco,14083,tala,la vida y la integridad corporal,homicidio,homicidio doloso,con arma blanca,1,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015,14,jalisco,14083,tala,la vida y la integridad corporal,homicidio,homicidio doloso,con otro elemento,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14083,tala,la vida y la integridad corporal,homicidio,homicidio doloso,no especificado,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2015,14,jalisco,14083,tala,el patrimonio,extorsión,extorsión,extorsión,1,0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
2015,14,jalisco,14084,talpa de allende,la vida y la integridad corporal,homicidio,homicidio doloso,con arma de fuego,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14084,talpa de allende,la vida y la integridad corporal,homicidio,homicidio doloso,con arma blanca,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14084,talpa de allende,la vida y la integridad corporal,homicidio,homicidio doloso,con otro elemento,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14084,talpa de allende,la vida y la integridad corporal,homicidio,homicidio doloso,no especificado,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14084,talpa de allende,el patrimonio,extorsión,extorsión,extorsión,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015,14,jalisco,14085,tamazula de gordiano,la vida y la integridad corporal,homicidio,homicidio doloso,con arma de fuego,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2015,14,jalisco,14085,tamazula de gordiano,la vida y la integridad corporal,homicidio,homicidio doloso,con arma blanca,0,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14085,tamazula de gordiano,la vida y la integridad corporal,homicidio,homicidio doloso,con otro elemento,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14085,tamazula de gordiano,la vida y la integridad corporal,homicidio,homicidio doloso,no especificado,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2015,14,jalisco,14085,tamazula de gordiano,el patrimonio,extorsión,extorsión,extorsión,0,0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14086,tapalpa,la vida y la integridad corporal,homicidio,homicidio doloso,con arma de fuego,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14086,tapalpa,la vida y la integridad corporal,homicidio,homicidio doloso,con arma blanca,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14086,tapalpa,la vida y la integridad corporal,homicidio,homicidio doloso,con otro elemento,0,0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14086,tapalpa,la vida y la integridad corporal,homicidio,homicidio doloso,no especificado,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14086,tapalpa,el patrimonio,extorsión,extorsión,extorsión,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14087,tecalitlán,la vida y la integridad corporal,homicidio,homicidio doloso,con arma de fuego,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14087,tecalitlán,la vida y la integridad corporal,homicidio,homicidio doloso,con arma blanca,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14087,tecalitlán,la vida y la integridad corporal,homicidio,homicidio doloso,con otro elemento,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14087,tecalitlán,la vida y la integridad corporal,homicidio,homicidio doloso,no especificado,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14087,tecalitlán,el patrimonio,extorsión,extorsión,extorsión,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14088,tecolotlán,la vida y la integridad corporal,homicidio,homicidio doloso,con arma de fuego,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14088,tecolotlán,la vida y la integridad corporal,homicidio,homicidio doloso,con arma blanca,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2015,14,jalisco,14088,tecolotlán,la vida y la integridad corporal,homicidio,homicidio doloso,con otro elemento,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14088,tecolotlán,la vida y la integridad corporal,homicidio,homicidio doloso,no especificado,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14088,tecolotlán,el patrimonio,extorsión,extorsión,extorsión,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14089,techaluta de montenegro,la vida y la integridad corporal,homicidio,homicidio doloso,con arma de fuego,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14089,techaluta de montenegro,la vida y la integridad corporal,homicidio,homicidio doloso,con arma blanca,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14089,techaluta de montenegro,la vida y la integridad corporal,homicidio,homicidio doloso,con otro elemento,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14089,techaluta de montenegro,la vida y la integridad corporal,homicidio,homicidio doloso,no especificado,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14089,techaluta de montenegro,el patrimonio,extorsión,extorsión,extorsión,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14090,tenamaxtlán,la vida y la integridad corporal,homicidio,homicidio doloso,con arma de fuego,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14090,tenamaxtlán,la vida y la integridad corporal,homicidio,homicidio doloso,con arma blanca,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14090,tenamaxtlán,la vida y la integridad corporal,homicidio,homicidio doloso,con otro elemento,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14090,tenamaxtlán,la vida y la integridad corporal,homicidio,homicidio doloso,no especificado,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14090,tenamaxtlán,el patrimonio,extorsión,extorsión,extorsión,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14091,teocaltiche,la vida y la integridad corporal,homicidio,homicidio doloso,con arma de fuego,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14091,teocaltiche,la vida y la integridad corporal,homicidio,homicidio doloso,con arma blanca,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14091,teocaltiche,la vida y la integridad corporal,homicidio,homicidio doloso,con otro elemento,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14091,teocaltiche,la vida y la integridad corporal,homicidio,homicidio doloso,no especificado,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14091,teocaltiche,el patrimonio,extorsión,extorsión,extorsión,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2015,14,jalisco,14092,teocuitatlán de corona,la vida y la integridad corporal,homicidio,homicidio doloso,con arma de fuego,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015,14,jalisco,14092,teocuitatlán de corona,la vida y la integridad corporal,homicidio,homicidio doloso,con arma blanca,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015,14,jalisco,14092,teocuitatlán de corona,la vida y la integridad corporal,homicidio,homicidio doloso,con otro elemento,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14092,teocuitatlán de corona,la vida y la integridad corporal,homicidio,homicidio doloso,no especificado,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14092,teocuitatlán de corona,el patrimonio,extorsión,extorsión,extorsión,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14093,tepatitlán de morelos,la vida y la integridad corporal,homicidio,homicidio doloso,con arma de fuego,2,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2015,14,jalisco,14093,tepatitlán de morelos,la vida y la integridad corporal,homicidio,homicidio doloso,con arma blanca,0,0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14093,tepatitlán de morelos,la vida y la integridad corporal,homicidio,homicidio doloso,con otro elemento,0,0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14093,tepatitlán de morelos,la vida y la integridad corporal,homicidio,homicidio doloso,no especificado,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14093,tepatitlán de morelos,el patrimonio,extorsión,extorsión,extorsión,1,3,1.0,0.0,2.0,2.0,6.0,1.0,1.0,4.0,8.0,1.0
2015,14,jalisco,14094,tequila,la vida y la integridad corporal,homicidio,homicidio doloso,con arma de fuego,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14094,tequila,la vida y la integridad corporal,homicidio,homicidio doloso,con arma blanca,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14094,tequila,la vida y la integridad corporal,homicidio,homicidio doloso,con otro elemento,1,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14094,tequila,la vida y la integridad corporal,homicidio,homicidio doloso,no especificado,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14094,tequila,el patrimonio,extorsión,extorsión,extorsión,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
2015,14,jalisco,14095,teuchitlán,la vida y la integridad corporal,homicidio,homicidio doloso,con arma de fuego,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14095,teuchitlán,la vida y la integridad corporal,homicidio,homicidio doloso,con arma blanca,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14095,teuchitlán,la vida y la integridad corporal,homicidio,homicidio doloso,con otro elemento,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14095,teuchitlán,la vida y la integridad corporal,homicidio,homicidio doloso,no especificado,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14095,teuchitlán,el patrimonio,extorsión,extorsión,extorsión,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14096,tizapán el alto,la vida y la integridad corporal,homicidio,homicidio doloso,con arma de fuego,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14096,tizapán el alto,la vida y la integridad corporal,homicidio,homicidio doloso,con arma blanca,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14096,tizapán el alto,la vida y la integridad corporal,homicidio,homicidio doloso,con otro elemento,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14096,tizapán el alto,la vida y la integridad corporal,homicidio,homicidio doloso,no especificado,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14096,tizapán el alto,el patrimonio,extorsión,extorsión,extorsión,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14097,tlajomulco de zúñiga,la vida y la integridad corporal,homicidio,homicidio doloso,con arma de fuego,2,2,2.0,3.0,1.0,6.0,2.0,3.0,1.0,2.0,4.0,5.0
2015,14,jalisco,14097,tlajomulco de zúñiga,la vida y la integridad corporal,homicidio,homicidio doloso,con arma blanca,3,1,0.0,0.0,0.0,1.0,2.0,4.0,1.0,2.0,0.0,0.0
2015,14,jalisco,14097,tlajomulco de zúñiga,la vida y la integridad corporal,homicidio,homicidio doloso,con otro elemento,0,1,4.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,1.0
2015,14,jalisco,14097,tlajomulco de zúñiga,la vida y la integridad corporal,homicidio,homicidio doloso,no especificado,0,0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,3.0,1.0
2015,14,jalisco,14097,tlajomulco de zúñiga,el patrimonio,extorsión,extorsión,extorsión,6,4,1.0,2.0,4.0,7.0,5.0,3.0,4.0,4.0,3.0,6.0
2015,14,jalisco,14098,san pedro tlaquepaque,la vida y la integridad corporal,homicidio,homicidio doloso,con arma de fuego,1,5,5.0,3.0,5.0,2.0,5.0,3.0,3.0,7.0,6.0,5.0
2015,14,jalisco,14098,san pedro tlaquepaque,la vida y la integridad corporal,homicidio,homicidio doloso,con arma blanca,0,2,0.0,3.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0
2015,14,jalisco,14098,san pedro tlaquepaque,la vida y la integridad corporal,homicidio,homicidio doloso,con otro elemento,0,1,1.0,2.0,2.0,3.0,6.0,2.0,2.0,4.0,2.0,1.0
2015,14,jalisco,14098,san pedro tlaquepaque,la vida y la integridad corporal,homicidio,homicidio doloso,no especificado,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015,14,jalisco,14098,san pedro tlaquepaque,el patrimonio,extorsión,extorsión,extorsión,3,3,4.0,2.0,1.0,5.0,11.0,4.0,5.0,6.0,3.0,2.0
2015,14,jalisco,14099,tolimán,la vida y la integridad corporal,homicidio,homicidio doloso,con arma de fuego,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14099,tolimán,la vida y la integridad corporal,homicidio,homicidio doloso,con arma blanca,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14099,tolimán,la vida y la integridad corporal,homicidio,homicidio doloso,con otro elemento,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14099,tolimán,la vida y la integridad corporal,homicidio,homicidio doloso,no especificado,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14099,tolimán,el patrimonio,extorsión,extorsión,extorsión,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14100,tomatlán,la vida y la integridad corporal,homicidio,homicidio doloso,con arma de fuego,1,0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0
2015,14,jalisco,14100,tomatlán,la vida y la integridad corporal,homicidio,homicidio doloso,con arma blanca,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14100,tomatlán,la vida y la integridad corporal,homicidio,homicidio doloso,con otro elemento,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14100,tomatlán,la vida y la integridad corporal,homicidio,homicidio doloso,no especificado,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14100,tomatlán,el patrimonio,extorsión,extorsión,extorsión,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2015,14,jalisco,14101,tonalá,la vida y la integridad corporal,homicidio,homicidio doloso,con arma de fuego,3,5,2.0,4.0,5.0,0.0,0.0,0.0,3.0,5.0,3.0,3.0
2015,14,jalisco,14101,tonalá,la vida y la integridad corporal,homicidio,homicidio doloso,con arma blanca,1,0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0
2015,14,jalisco,14101,tonalá,la vida y la integridad corporal,homicidio,homicidio doloso,con otro elemento,2,2,1.0,0.0,2.0,0.0,1.0,2.0,2.0,1.0,3.0,4.0
2015,14,jalisco,14101,tonalá,la vida y la integridad corporal,homicidio,homicidio doloso,no especificado,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14101,tonalá,el patrimonio,extorsión,extorsión,extorsión,1,2,1.0,3.0,1.0,9.0,6.0,2.0,5.0,3.0,1.0,3.0
2015,14,jalisco,14102,tonaya,la vida y la integridad corporal,homicidio,homicidio doloso,con arma de fuego,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14102,tonaya,la vida y la integridad corporal,homicidio,homicidio doloso,con arma blanca,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14102,tonaya,la vida y la integridad corporal,homicidio,homicidio doloso,con otro elemento,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14102,tonaya,la vida y la integridad corporal,homicidio,homicidio doloso,no especificado,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14102,tonaya,el patrimonio,extorsión,extorsión,extorsión,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14103,tonila,la vida y la integridad corporal,homicidio,homicidio doloso,con arma de fuego,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14103,tonila,la vida y la integridad corporal,homicidio,homicidio doloso,con arma blanca,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14103,tonila,la vida y la integridad corporal,homicidio,homicidio doloso,con otro elemento,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14103,tonila,la vida y la integridad corporal,homicidio,homicidio doloso,no especificado,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14103,tonila,el patrimonio,extorsión,extorsión,extorsión,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14104,totatiche,la vida y la integridad corporal,homicidio,homicidio doloso,con arma de fuego,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14104,totatiche,la vida y la integridad corporal,homicidio,homicidio doloso,con arma blanca,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14104,totatiche,la vida y la integridad corporal,homicidio,homicidio doloso,con otro elemento,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14104,totatiche,la vida y la integridad corporal,homicidio,homicidio doloso,no especificado,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14104,totatiche,el patrimonio,extorsión,extorsión,extorsión,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14105,tototlán,la vida y la integridad corporal,homicidio,homicidio doloso,con arma de fuego,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015,14,jalisco,14105,tototlán,la vida y la integridad corporal,homicidio,homicidio doloso,con arma blanca,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14105,tototlán,la vida y la integridad corporal,homicidio,homicidio doloso,con otro elemento,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14105,tototlán,la vida y la integridad corporal,homicidio,homicidio doloso,no especificado,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14105,tototlán,el patrimonio,extorsión,extorsión,extorsión,0,0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14106,tuxcacuesco,la vida y la integridad corporal,homicidio,homicidio doloso,con arma de fuego,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14106,tuxcacuesco,la vida y la integridad corporal,homicidio,homicidio doloso,con arma blanca,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14106,tuxcacuesco,la vida y la integridad corporal,homicidio,homicidio doloso,con otro elemento,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,14,jalisco,14106,tuxcacuesco,la vida y la integridad corporal,homicidio,homicidio doloso,no especificado,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
